"huc10","combined"
"1030010203","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1030010204","c(""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1030010205","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1030010206","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Mississippian aquifers"")"
"1030010207","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Mississippian aquifers"")"
"1030010208","Ozark Plateaus aquifer system"
"1030010209","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1030010210","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Mississippian aquifers"")"
"1030010214","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1030010212","Ozark Plateaus aquifer system"
"1030010215","c(""Mississippian aquifers"", ""Other rocks"", ""Ozark Plateaus aquifer system"", ""Mississippian aquifers"")"
"1030010301","Ozark Plateaus aquifer system"
"1030010302","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1030010303","Ozark Plateaus aquifer system"
"1030010304","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1030010305","Ozark Plateaus aquifer system"
"1030010306","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1030010402","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1030010404","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1030020001","c(""Mississippian aquifers"", ""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1030020002","c(""Mississippian aquifers"", ""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1030020004","c(""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"")"
"1030020005","c(""Mississippian aquifers"", ""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"1030010307","c(""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1030020003","c(""Mississippian aquifers"", ""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"")"
"1030020006","c(""Mississippian aquifers"", ""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"")"
"1030010105","Other rocks"
"1030010111","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1030010211","Ozark Plateaus aquifer system"
"1030010213","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1030010216","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1030010401","Other rocks"
"1030010403","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1030010405","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1030010101","Other rocks"
"1030020007","c(""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"")"
"1030020008","c(""Mississippian aquifers"", ""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"")"
"1101000109","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1101000110","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1101000111","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1101000113","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1101000304","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1101000308","c(""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1101000309","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"")"
"1101000310","Ozark Plateaus aquifer system"
"1101000311","Ozark Plateaus aquifer system"
"1101000401","Ozark Plateaus aquifer system"
"1101000402","Ozark Plateaus aquifer system"
"1101000406","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1101000403","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"1101000404","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1101000405","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1101000407","c(""Other rocks"", ""Mississippi River Valley alluvial aquifer"")"
"1101000501","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1101000502","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"")"
"1101000503","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1101000504","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1101000505","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1101000607","Ozark Plateaus aquifer system"
"1101000608","Ozark Plateaus aquifer system"
"1101000609","Ozark Plateaus aquifer system"
"1101000610","Ozark Plateaus aquifer system"
"1101000710","Mississippi River Valley alluvial aquifer"
"1101000902","c(""Ozark Plateaus aquifer system"", ""Mississippi River Valley alluvial aquifer"")"
"1101000903","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Mississippi River Valley alluvial aquifer"", ""Other rocks"")"
"1101001004","Ozark Plateaus aquifer system"
"1101001202","Ozark Plateaus aquifer system"
"1101001005","c(""Ozark Plateaus aquifer system"", ""Mississippi River Valley alluvial aquifer"")"
"1101001104","c(""Ozark Plateaus aquifer system"", ""Mississippi River Valley alluvial aquifer"")"
"1101001201","Ozark Plateaus aquifer system"
"1101001203","Ozark Plateaus aquifer system"
"1101001204","Ozark Plateaus aquifer system"
"1101001205","c(""Ozark Plateaus aquifer system"", ""Mississippi River Valley alluvial aquifer"")"
"1101001301","Mississippi River Valley alluvial aquifer"
"1101001302","Mississippi River Valley alluvial aquifer"
"1101001303","Mississippi River Valley alluvial aquifer"
"1101001304","c(""Other rocks"", ""Mississippi River Valley alluvial aquifer"")"
"1101001305","Mississippi River Valley alluvial aquifer"
"1101001306","c(""Other rocks"", ""Mississippi River Valley alluvial aquifer"")"
"1101001401","Other rocks"
"1101001402","Other rocks"
"1101001403","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1101001404","Other rocks"
"1101001405","Other rocks"
"1101001409","c(""Other rocks"", ""Mississippi River Valley alluvial aquifer"")"
"1101001406","Other rocks"
"1101001407","Other rocks"
"1101001408","Other rocks"
"1101000108","c(""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1101000307","Ozark Plateaus aquifer system"
"1101000809","c(""Ozark Plateaus aquifer system"", ""Mississippi River Valley alluvial aquifer"")"
"1101000901","c(""Ozark Plateaus aquifer system"", ""Mississippi River Valley alluvial aquifer"")"
"1101001001","Ozark Plateaus aquifer system"
"1101001002","Ozark Plateaus aquifer system"
"1101001003","Ozark Plateaus aquifer system"
"1101000201","Ozark Plateaus aquifer system"
"1101000202","Ozark Plateaus aquifer system"
"1101000203","Ozark Plateaus aquifer system"
"1101000204","Ozark Plateaus aquifer system"
"1101000205","Ozark Plateaus aquifer system"
"1101000206","Ozark Plateaus aquifer system"
"1101000302","Ozark Plateaus aquifer system"
"1101000603","Ozark Plateaus aquifer system"
"1101000303","Ozark Plateaus aquifer system"
"1101000601","Ozark Plateaus aquifer system"
"1101000602","Ozark Plateaus aquifer system"
"1101000604","Ozark Plateaus aquifer system"
"1101000605","Ozark Plateaus aquifer system"
"1101000701","Ozark Plateaus aquifer system"
"1101000702","c(""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"")"
"1101000703","c(""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1101000704","Ozark Plateaus aquifer system"
"1101000705","c(""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"")"
"1101000706","c(""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1101000707","c(""Ozark Plateaus aquifer system"", ""Mississippi River Valley alluvial aquifer"")"
"1101000801","Ozark Plateaus aquifer system"
"1101000802","c(""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"")"
"1101000803","Ozark Plateaus aquifer system"
"1101000804","Ozark Plateaus aquifer system"
"1101000805","c(""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"", ""Other rocks"", ""Other rocks"")"
"1101001102","Ozark Plateaus aquifer system"
"1101000806","Ozark Plateaus aquifer system"
"1101000807","Ozark Plateaus aquifer system"
"1101001101","Ozark Plateaus aquifer system"
"1101001103","Ozark Plateaus aquifer system"
"1101000112","Ozark Plateaus aquifer system"
"1101000114","Ozark Plateaus aquifer system"
"1101000301","Ozark Plateaus aquifer system"
"1101000305","Ozark Plateaus aquifer system"
"1101000306","Ozark Plateaus aquifer system"
"1101000606","Ozark Plateaus aquifer system"
"1101000708","c(""Ozark Plateaus aquifer system"", ""Mississippi River Valley alluvial aquifer"")"
"1101000709","c(""Ozark Plateaus aquifer system"", ""Mississippi River Valley alluvial aquifer"")"
"1101000808","c(""Ozark Plateaus aquifer system"", ""Mississippi River Valley alluvial aquifer"")"
"1101000104","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1101000102","Other rocks"
"1101000103","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1101000105","c(""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1101000101","Other rocks"
"1101000107","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"", ""Other rocks"", ""Ozark Plateaus aquifer system"")"
"1101000106","c(""Other rocks"", ""Ozark Plateaus aquifer system"", ""Other rocks"")"
"1102001017","c(""Other rocks"", ""High Plains aquifer"")"
"1102001018","Other rocks"
"1102001101","c(""Other rocks"", ""Denver Basin aquifer system"")"
"1102001102","c(""Other rocks"", ""High Plains aquifer"", ""Denver Basin aquifer system"")"
"1102001103","c(""Other rocks"", ""High Plains aquifer"")"
"1102001104","c(""Other rocks"", ""High Plains aquifer"")"
"1102001105","c(""Other rocks"", ""High Plains aquifer"")"
"1102001106","c(""Other rocks"", ""High Plains aquifer"")"
"1102001107","c(""Other rocks"", ""High Plains aquifer"")"
"1102001108","c(""Other rocks"", ""High Plains aquifer"")"
"1102001109","c(""Other rocks"", ""High Plains aquifer"")"
"1102001201","c(""Other rocks"", ""Denver Basin aquifer system"")"
"1102001202","c(""Other rocks"", ""Denver Basin aquifer system"")"
"1102001203","c(""Other rocks"", ""Denver Basin aquifer system"")"
"1102001204","Other rocks"
"1102001302","c(""Other rocks"", ""High Plains aquifer"")"
"1102001206","Other rocks"
"1102001205","Other rocks"
"1102001301","c(""Other rocks"", ""High Plains aquifer"")"
"1102001006","Other rocks"
"1102000101","Other rocks"
"1102000102","Other rocks"
"1102000103","Other rocks"
"1102000104","Other rocks"
"1102000105","Other rocks"
"1102000106","Other rocks"
"1102000107","Other rocks"
"1102000108","Other rocks"
"1102000109","Other rocks"
"1102000110","Other rocks"
"1102000112","Other rocks"
"1102000209","Other rocks"
"1102000210","Other rocks"
"1102000211","Other rocks"
"1102000402","c(""Other rocks"", ""Denver Basin aquifer system"")"
"1102000303","c(""Other rocks"", ""Denver Basin aquifer system"")"
"1102000304","c(""Other rocks"", ""Denver Basin aquifer system"")"
"1102000401","Denver Basin aquifer system"
"1102000403","c(""Other rocks"", ""Denver Basin aquifer system"")"
"1102000501","c(""Other rocks"", ""Denver Basin aquifer system"")"
"1102000502","c(""Other rocks"", ""Denver Basin aquifer system"")"
"1102000503","Other rocks"
"1102000504","Other rocks"
"1102000507","Other rocks"
"1102000607","Other rocks"
"1102000609","Other rocks"
"1102000701","Other rocks"
"1102000702","Other rocks"
"1102000703","Other rocks"
"1102000704","Other rocks"
"1102000801","c(""Other rocks"", ""Denver Basin aquifer system"")"
"1102000802","c(""Other rocks"", ""Denver Basin aquifer system"")"
"1102000803","c(""Other rocks"", ""Denver Basin aquifer system"")"
"1102001019","Other rocks"
"1102001303","c(""Other rocks"", ""High Plains aquifer"")"
"1102001304","c(""Other rocks"", ""High Plains aquifer"")"
"1102000918","c(""Other rocks"", ""High Plains aquifer"")"
"1102000919","c(""Other rocks"", ""High Plains aquifer"")"
"1102001002","Other rocks"
"1102001004","Other rocks"
"1102001008","Other rocks"
"1102001009","Other rocks"
"1102000212","Other rocks"
"1102000301","c(""Other rocks"", ""Denver Basin aquifer system"")"
"1102000302","Other rocks"
"1102000111","Other rocks"
"1102000113","Other rocks"
"1102000114","Other rocks"
"1102000201","Other rocks"
"1102000202","Other rocks"
"1102000203","Other rocks"
"1102000204","Other rocks"
"1102000205","Other rocks"
"1102000206","Other rocks"
"1102000207","Other rocks"
"1102000208","Other rocks"
"1102000505","Other rocks"
"1102000506","Other rocks"
"1102000508","Other rocks"
"1102000509","Other rocks"
"1102000601","Other rocks"
"1102000602","Other rocks"
"1102000603","Other rocks"
"1102000604","Other rocks"
"1102000608","Other rocks"
"1102000605","Other rocks"
"1102000606","Other rocks"
"1102000804","Other rocks"
"1102000805","Other rocks"
"1102000901","Other rocks"
"1102000902","Other rocks"
"1102000903","Other rocks"
"1102000904","Other rocks"
"1102000905","c(""Other rocks"", ""High Plains aquifer"")"
"1102000906","Other rocks"
"1102000907","Other rocks"
"1102000908","c(""Other rocks"", ""High Plains aquifer"")"
"1102000909","c(""Other rocks"", ""High Plains aquifer"")"
"1102000910","Other rocks"
"1102000911","Other rocks"
"1102000912","Other rocks"
"1102000913","c(""Other rocks"", ""High Plains aquifer"")"
"1102000917","c(""Other rocks"", ""High Plains aquifer"")"
"1102000914","Other rocks"
"1102000915","c(""Other rocks"", ""High Plains aquifer"")"
"1102000916","c(""Other rocks"", ""High Plains aquifer"")"
"1102001001","Other rocks"
"1102001003","Other rocks"
"1102001005","Other rocks"
"1102001007","Other rocks"
"1102001010","Other rocks"
"1102001011","Other rocks"
"1102001012","Other rocks"
"1102001013","Other rocks"
"1102001014","Other rocks"
"1102001015","Other rocks"
"1102001016","Other rocks"
"1103001103","c(""High Plains aquifer"", ""Lower Cretaceous aquifers"")"
"1103001201","c(""High Plains aquifer"", ""Other rocks"", ""Lower Cretaceous aquifers"", ""Other rocks"")"
"1103001202","c(""High Plains aquifer"", ""Other rocks"", ""Lower Cretaceous aquifers"")"
"1103001203","High Plains aquifer"
"1103001204","c(""High Plains aquifer"", ""Other rocks"")"
"1103001205","c(""High Plains aquifer"", ""Other rocks"")"
"1103001301","c(""High Plains aquifer"", ""Other rocks"")"
"1103001403","c(""High Plains aquifer"", ""Other rocks"", ""Other rocks"")"
"1103001302","c(""High Plains aquifer"", ""Other rocks"")"
"1103001303","Other rocks"
"1103001401","c(""High Plains aquifer"", ""Other rocks"")"
"1103001402","c(""High Plains aquifer"", ""Other rocks"")"
"1103001501","High Plains aquifer"
"1103001502","c(""High Plains aquifer"", ""Other rocks"", ""Other rocks"")"
"1103001503","c(""High Plains aquifer"", ""Other rocks"")"
"1103001601","c(""High Plains aquifer"", ""Other rocks"")"
"1103001602","c(""High Plains aquifer"", ""Other rocks"")"
"1103001701","c(""High Plains aquifer"", ""Other rocks"")"
"1103001702","Other rocks"
"1103001703","Other rocks"
"1103001704","Other rocks"
"1103001801","Other rocks"
"1103001802","Other rocks"
"1103001803","Other rocks"
"1103000201","High Plains aquifer"
"1103001804","Other rocks"
"1103000101","c(""Other rocks"", ""High Plains aquifer"")"
"1103000105","High Plains aquifer"
"1103000202","High Plains aquifer"
"1103000203","c(""Other rocks"", ""High Plains aquifer"")"
"1103000503","c(""High Plains aquifer"", ""Other rocks"")"
"1103000504","c(""High Plains aquifer"", ""Other rocks"")"
"1103000505","c(""High Plains aquifer"", ""Other rocks"")"
"1103000507","c(""High Plains aquifer"", ""Other rocks"", ""Lower Cretaceous aquifers"", ""Lower Cretaceous aquifers"")"
"1103000601","c(""High Plains aquifer"", ""Lower Cretaceous aquifers"")"
"1103000406","c(""High Plains aquifer"", ""Other rocks"", ""Lower Cretaceous aquifers"")"
"1103000407","c(""High Plains aquifer"", ""Other rocks"", ""Lower Cretaceous aquifers"")"
"1103000501","c(""High Plains aquifer"", ""Other rocks"")"
"1103000502","c(""High Plains aquifer"", ""Other rocks"")"
"1103000602","c(""High Plains aquifer"", ""Other rocks"", ""Lower Cretaceous aquifers"")"
"1103000603","c(""High Plains aquifer"", ""Other rocks"", ""Lower Cretaceous aquifers"")"
"1103000701","c(""High Plains aquifer"", ""Other rocks"")"
"1103000702","c(""High Plains aquifer"", ""Other rocks"")"
"1103000703","c(""High Plains aquifer"", ""Other rocks"")"
"1103000801","c(""High Plains aquifer"", ""Other rocks"")"
"1103000802","c(""High Plains aquifer"", ""Other rocks"")"
"1103000903","High Plains aquifer"
"1103000803","c(""High Plains aquifer"", ""Other rocks"")"
"1103000901","c(""High Plains aquifer"", ""Lower Cretaceous aquifers"")"
"1103000902","High Plains aquifer"
"1103000904","High Plains aquifer"
"1103001001","High Plains aquifer"
"1103001002","c(""High Plains aquifer"", ""Other rocks"")"
"1103001101","c(""High Plains aquifer"", ""Other rocks"", ""Lower Cretaceous aquifers"", ""Lower Cretaceous aquifers"")"
"1103001102","c(""High Plains aquifer"", ""Other rocks"", ""Lower Cretaceous aquifers"", ""Lower Cretaceous aquifers"", ""Lower Cretaceous aquifers"")"
